image_lien,species,score_positive,score_negative,score_final,is_mushroom
556202.jpg,Armillaria mellea,0.2979544997215271,0.2191072702407837,0.07884722948074341,True
556203.jpg,Armillaria mellea,0.30138230323791504,0.22239196300506592,0.07899034023284912,True
556298.jpg,Armillaria mellea,0.3053901195526123,0.21057182550430298,0.09481829404830933,True
556299.jpg,Armillaria mellea,0.3307410478591919,0.20718485116958618,0.12355619668960571,True
556300.jpg,Armillaria mellea,0.3097269535064697,0.20701415836811066,0.10271279513835907,True
556301.jpg,Armillaria mellea,0.29516351222991943,0.2170419991016388,0.07812151312828064,True
556357.jpg,Armillaria mellea,0.30980169773101807,0.22902648150920868,0.08077521622180939,True
556581.jpg,Armillaria mellea,0.30738574266433716,0.23099972307682037,0.07638601958751678,True
556582.jpg,Armillaria mellea,0.24571044743061066,0.16195189952850342,0.08375854790210724,True
556583.jpg,Armillaria mellea,0.26289451122283936,0.20219029486179352,0.06070421636104584,True
558131.jpg,Armillaria mellea,0.3083108067512512,0.2094796895980835,0.09883111715316772,True
558132.jpg,Armillaria mellea,0.2302006483078003,0.18147262930870056,0.04872801899909973,True
558133.jpg,Armillaria mellea,0.3143095374107361,0.20463480055332184,0.10967473685741425,True
558745.jpg,Armillaria mellea,0.3473568260669708,0.21554525196552277,0.13181157410144806,True
558746.jpg,Armillaria mellea,0.30096811056137085,0.2177114486694336,0.08325666189193726,True
558747.jpg,Armillaria mellea,0.3069220185279846,0.2288549393415451,0.07806707918643951,True
558748.jpg,Armillaria mellea,0.2821284830570221,0.19769851863384247,0.08442996442317963,True
559253.jpg,Armillaria mellea,0.26858434081077576,0.19439385831356049,0.07419048249721527,True
559254.jpg,Armillaria mellea,0.2930038571357727,0.21154507994651794,0.08145877718925476,True
559255.jpg,Armillaria mellea,0.2834498882293701,0.22221893072128296,0.06123095750808716,True
560964.jpg,Armillaria mellea,0.30299800634384155,0.24868303537368774,0.05431497097015381,True
560965.jpg,Armillaria mellea,0.2817123532295227,0.2337765097618103,0.0479358434677124,True
560966.jpg,Armillaria mellea,0.31910210847854614,0.22502318024635315,0.094078928232193,True
560967.jpg,Armillaria mellea,0.31359314918518066,0.2390652447938919,0.07452790439128876,True
563047.jpg,Armillaria mellea,0.332893431186676,0.2083148956298828,0.12457853555679321,True
563048.jpg,Armillaria mellea,0.3011254668235779,0.22203429043293,0.07909117639064789,True
563397.jpg,Armillaria mellea,0.32524171471595764,0.2493983805179596,0.07584333419799805,True
563398.jpg,Armillaria mellea,0.3143492043018341,0.22503860294818878,0.08931060135364532,True
565784.jpg,Armillaria mellea,0.3057371973991394,0.21337482333183289,0.09236237406730652,True
565785.jpg,Armillaria mellea,0.3026873469352722,0.222629576921463,0.0800577700138092,True
565786.jpg,Armillaria mellea,0.2717403769493103,0.20130133628845215,0.07043904066085815,True
565787.jpg,Armillaria mellea,0.18177393078804016,0.18859180808067322,-0.006817877292633057,False
569073.jpg,Armillaria mellea,0.2976100444793701,0.2259163111448288,0.07169373333454132,True
569074.jpg,Armillaria mellea,0.32237714529037476,0.2185693383216858,0.10380780696868896,True
570627.jpg,Armillaria mellea,0.30049604177474976,0.21182824671268463,0.08866779506206512,True
576146.jpg,Armillaria mellea,0.28222692012786865,0.22765453159809113,0.05457238852977753,True
576147.jpg,Armillaria mellea,0.3448527455329895,0.22895538806915283,0.11589735746383667,True
576148.jpg,Armillaria mellea,0.2634337544441223,0.22191041707992554,0.04152333736419678,True
576149.jpg,Armillaria mellea,0.24754881858825684,0.2107677459716797,0.03678107261657715,True
576150.jpg,Armillaria mellea,0.28191328048706055,0.22536301612854004,0.05655026435852051,True
57922.jpg,Armillaria mellea,0.3022741377353668,0.22578200697898865,0.07649213075637817,True
57923.jpg,Armillaria mellea,0.3151509463787079,0.25003582239151,0.06511512398719788,True
57924.jpg,Armillaria mellea,0.32811644673347473,0.23167258501052856,0.09644386172294617,True
57925.jpg,Armillaria mellea,0.31722134351730347,0.2208445817232132,0.09637676179409027,True
57926.jpg,Armillaria mellea,0.32004398107528687,0.27475279569625854,0.04529118537902832,True
57927.jpg,Armillaria mellea,0.2074013203382492,0.21005389094352722,-0.002652570605278015,False
582714.jpg,Armillaria mellea,0.3015587329864502,0.20517855882644653,0.09638017416000366,True
582715.jpg,Armillaria mellea,0.26934492588043213,0.2343732863664627,0.03497163951396942,True
582716.jpg,Armillaria mellea,0.31569239497184753,0.22304952144622803,0.0926428735256195,True
582722.jpg,Armillaria mellea,0.2965579032897949,0.25170692801475525,0.04485097527503967,True
582723.jpg,Armillaria mellea,0.2881128787994385,0.23591670393943787,0.05219617486000061,True
582724.jpg,Armillaria mellea,0.2818552255630493,0.24242441356182098,0.03943081200122833,True
584760.jpg,Armillaria mellea,0.3034575581550598,0.24260124564170837,0.06085631251335144,True
585067.jpg,Armillaria mellea,0.32190632820129395,0.2275300920009613,0.09437623620033264,True
585068.jpg,Armillaria mellea,0.27747824788093567,0.21234022080898285,0.06513802707195282,True
585069.jpg,Armillaria mellea,0.2663545608520508,0.20492227375507355,0.061432287096977234,True
585070.jpg,Armillaria mellea,0.34397798776626587,0.2290002703666687,0.11497771739959717,True
585071.jpg,Armillaria mellea,0.2924279570579529,0.2580704092979431,0.034357547760009766,True
585160.jpg,Armillaria mellea,0.2931560277938843,0.2369767725467682,0.05617925524711609,True
585251.jpg,Armillaria mellea,0.2913374900817871,0.23809295892715454,0.05324453115463257,True
585288.jpg,Armillaria mellea,0.3005530536174774,0.23652425408363342,0.064028799533844,True
585289.jpg,Armillaria mellea,0.2655195891857147,0.20385238528251648,0.06166720390319824,True
585313.jpg,Armillaria mellea,0.30276453495025635,0.23160584270954132,0.07115869224071503,True
585314.jpg,Armillaria mellea,0.28740695118904114,0.22678083181381226,0.06062611937522888,True
585315.jpg,Armillaria mellea,0.34572768211364746,0.23335283994674683,0.11237484216690063,True
585316.jpg,Armillaria mellea,0.3200569152832031,0.22834953665733337,0.09170737862586975,True
585317.jpg,Armillaria mellea,0.29384273290634155,0.20742294192314148,0.08641979098320007,True
585318.jpg,Armillaria mellea,0.315445214509964,0.2199920415878296,0.0954531729221344,True
585319.jpg,Armillaria mellea,0.31285399198532104,0.22665461897850037,0.08619937300682068,True
585320.jpg,Armillaria mellea,0.3241155743598938,0.1990572214126587,0.1250583529472351,True
585321.jpg,Armillaria mellea,0.2727363109588623,0.2038273811340332,0.0689089298248291,True
585322.jpg,Armillaria mellea,0.304988831281662,0.2316547930240631,0.07333403825759888,True
585323.jpg,Armillaria mellea,0.26989036798477173,0.2063727229833603,0.06351764500141144,True
585324.jpg,Armillaria mellea,0.29097115993499756,0.22419162094593048,0.06677953898906708,True
585325.jpg,Armillaria mellea,0.27843421697616577,0.22565391659736633,0.05278030037879944,True
585332.jpg,Armillaria mellea,0.2819391191005707,0.23325026035308838,0.0486888587474823,True
585674.jpg,Armillaria mellea,0.26591992378234863,0.2055591642856598,0.06036075949668884,True
585675.jpg,Armillaria mellea,0.2934287190437317,0.22368395328521729,0.0697447657585144,True
585970.jpg,Armillaria mellea,0.2818131148815155,0.21108588576316833,0.07072722911834717,True
585971.jpg,Armillaria mellea,0.2832241654396057,0.2186007797718048,0.0646233856678009,True
585972.jpg,Armillaria mellea,0.3138442635536194,0.21979288756847382,0.09405137598514557,True
586198.jpg,Armillaria mellea,0.2954222559928894,0.24551273882389069,0.04990951716899872,True
586692.jpg,Armillaria mellea,0.28776445984840393,0.2088557481765747,0.07890871167182922,True
586693.jpg,Armillaria mellea,0.3091341257095337,0.21455860137939453,0.09457552433013916,True
586694.jpg,Armillaria mellea,0.2875947952270508,0.21847383677959442,0.06912095844745636,True
587452.jpg,Armillaria mellea,0.2904254198074341,0.2488505244255066,0.04157489538192749,True
587453.jpg,Armillaria mellea,0.29381513595581055,0.24650578200817108,0.047309353947639465,True
587454.jpg,Armillaria mellea,0.31325820088386536,0.22637289762496948,0.08688530325889587,True
588295.jpg,Armillaria mellea,0.2817502021789551,0.24597284197807312,0.03577736020088196,True
588755.jpg,Armillaria mellea,0.3014112114906311,0.23513343930244446,0.06627777218818665,True
589189.jpg,Armillaria mellea,0.30981457233428955,0.22134196758270264,0.08847260475158691,True
589190.jpg,Armillaria mellea,0.29720813035964966,0.22072026133537292,0.07648786902427673,True
589191.jpg,Armillaria mellea,0.2982165217399597,0.2228887677192688,0.07532775402069092,True
589451.jpg,Armillaria mellea,0.278328001499176,0.20080748200416565,0.07752051949501038,True
589452.jpg,Armillaria mellea,0.3103649616241455,0.20995566248893738,0.10040929913520813,True
589453.jpg,Armillaria mellea,0.3107432723045349,0.1957409530878067,0.11500231921672821,True
590405.jpg,Armillaria mellea,0.29184624552726746,0.23256997764110565,0.059276267886161804,True
590406.jpg,Armillaria mellea,0.31340327858924866,0.2240578979253769,0.08934538066387177,True
590407.jpg,Armillaria mellea,0.31258678436279297,0.23718303442001343,0.07540374994277954,True
59050.jpg,Armillaria mellea,0.31055450439453125,0.222375750541687,0.08817875385284424,True
590845.jpg,Armillaria mellea,0.2623625099658966,0.20232202112674713,0.060040488839149475,True
590846.jpg,Armillaria mellea,0.318195641040802,0.21745628118515015,0.10073935985565186,True
591585.jpg,Armillaria mellea,0.31465214490890503,0.1965591311454773,0.11809301376342773,True
591586.jpg,Armillaria mellea,0.3021421730518341,0.24051310122013092,0.061629071831703186,True
59207.jpg,Armillaria mellea,0.29917454719543457,0.23047836124897003,0.06869618594646454,True
59208.jpg,Armillaria mellea,0.3038117587566376,0.24417495727539062,0.05963680148124695,True
59209.jpg,Armillaria mellea,0.31873494386672974,0.218294158577919,0.10044078528881073,True
59251.jpg,Armillaria mellea,0.3134569227695465,0.2527751326560974,0.0606817901134491,True
59252.jpg,Armillaria mellea,0.2910252809524536,0.21471506357192993,0.07631021738052368,True
59253.jpg,Armillaria mellea,0.31966304779052734,0.23471644520759583,0.08494660258293152,True
59254.jpg,Armillaria mellea,0.3213120400905609,0.2067278027534485,0.11458423733711243,True
59255.jpg,Armillaria mellea,0.2978423833847046,0.22900964319705963,0.06883274018764496,True
59256.jpg,Armillaria mellea,0.2838558256626129,0.21006879210472107,0.07378703355789185,True
59257.jpg,Armillaria mellea,0.28682002425193787,0.22656849026679993,0.06025153398513794,True
59258.jpg,Armillaria mellea,0.29832780361175537,0.24190515279769897,0.056422650814056396,True
596243.jpg,Armillaria mellea,0.30045706033706665,0.21521437168121338,0.08524268865585327,True
596244.jpg,Armillaria mellea,0.29365813732147217,0.20774635672569275,0.08591178059577942,True
596245.jpg,Armillaria mellea,0.3259981870651245,0.22922801971435547,0.09677016735076904,True
59947.jpg,Armillaria mellea,0.30042895674705505,0.18825331330299377,0.11217564344406128,True
59948.jpg,Armillaria mellea,0.301036536693573,0.21231481432914734,0.08872172236442566,True
59949.jpg,Armillaria mellea,0.2985684871673584,0.21195247769355774,0.08661600947380066,True
60667.jpg,Armillaria mellea,0.2869076728820801,0.2272988259792328,0.05960884690284729,True
60668.jpg,Armillaria mellea,0.22105911374092102,0.17649811506271362,0.0445609986782074,True
60669.jpg,Armillaria mellea,0.2940741777420044,0.2198730707168579,0.07420110702514648,True
615.jpg,Armillaria mellea,0.24664883315563202,0.19109143316745758,0.05555739998817444,True
616.jpg,Armillaria mellea,0.24685099720954895,0.1843976229429245,0.06245337426662445,True
616984.jpg,Armillaria mellea,0.3118000030517578,0.2536221444606781,0.05817785859107971,True
616985.jpg,Armillaria mellea,0.3476477861404419,0.23318378627300262,0.11446399986743927,True
616986.jpg,Armillaria mellea,0.25457605719566345,0.20762893557548523,0.04694712162017822,True
616987.jpg,Armillaria mellea,0.30943217873573303,0.20276778936386108,0.10666438937187195,True
617.jpg,Armillaria mellea,0.2665238082408905,0.21338480710983276,0.05313900113105774,True
618.jpg,Armillaria mellea,0.3061848282814026,0.25817447900772095,0.04801034927368164,True
619.jpg,Armillaria mellea,0.3112417161464691,0.2513812482357025,0.0598604679107666,True
619864.jpg,Armillaria mellea,0.3083976209163666,0.24279823899269104,0.06559938192367554,True
619865.jpg,Armillaria mellea,0.31888991594314575,0.24387124180793762,0.07501867413520813,True
620.jpg,Armillaria mellea,0.3040400743484497,0.24469856917858124,0.05934150516986847,True
621.jpg,Armillaria mellea,0.3103460967540741,0.23387368023395538,0.07647241652011871,True
624668.jpg,Armillaria mellea,0.30853182077407837,0.22390881180763245,0.08462300896644592,True
624669.jpg,Armillaria mellea,0.2742573618888855,0.21006514132022858,0.06419222056865692,True
624670.jpg,Armillaria mellea,0.33251357078552246,0.21687260270118713,0.11564096808433533,True
624671.jpg,Armillaria mellea,0.2791381776332855,0.21921266615390778,0.05992551147937775,True
624672.jpg,Armillaria mellea,0.33298519253730774,0.21443364024162292,0.11855155229568481,True
629078.jpg,Armillaria mellea,0.32353514432907104,0.2357359528541565,0.08779919147491455,True
629079.jpg,Armillaria mellea,0.3187357187271118,0.2262573093175888,0.09247840940952301,True
629080.jpg,Armillaria mellea,0.3288794755935669,0.23864877223968506,0.09023070335388184,True
636593.jpg,Armillaria mellea,0.3119744658470154,0.23321643471717834,0.07875803112983704,True
636594.jpg,Armillaria mellea,0.33144593238830566,0.24146544933319092,0.08998048305511475,True
636595.jpg,Armillaria mellea,0.3160126805305481,0.2267109900712967,0.0893016904592514,True
644651.jpg,Armillaria mellea,0.28834396600723267,0.2119642198085785,0.07637974619865417,True
64533.jpg,Armillaria mellea,0.31338465213775635,0.2267574965953827,0.08662715554237366,True
64534.jpg,Armillaria mellea,0.3098541796207428,0.24019673466682434,0.06965744495391846,True
64535.jpg,Armillaria mellea,0.32517704367637634,0.2512764036655426,0.07390064001083374,True
64536.jpg,Armillaria mellea,0.347234308719635,0.22093859314918518,0.12629571557044983,True
64537.jpg,Armillaria mellea,0.28153741359710693,0.23758308589458466,0.04395432770252228,True
65018.jpg,Armillaria mellea,0.2944354712963104,0.23294609785079956,0.061489373445510864,True
664383.jpg,Armillaria mellea,0.2939893901348114,0.2296287715435028,0.0643606185913086,True
664384.jpg,Armillaria mellea,0.318025141954422,0.21509858965873718,0.10292655229568481,True
664385.jpg,Armillaria mellea,0.29935890436172485,0.22878727316856384,0.07057163119316101,True
664386.jpg,Armillaria mellea,0.28821924328804016,0.2367553859949112,0.05146385729312897,True
664803.jpg,Armillaria mellea,0.3077188730239868,0.22664684057235718,0.08107203245162964,True
664804.jpg,Armillaria mellea,0.32693520188331604,0.23118770122528076,0.09574750065803528,True
664964.jpg,Armillaria mellea,0.29984986782073975,0.2249254435300827,0.07492442429065704,True
66512.jpg,Armillaria mellea,0.28368914127349854,0.22332724928855896,0.060361891984939575,True
665424.jpg,Armillaria mellea,0.3161576986312866,0.22726361453533173,0.0888940840959549,True
665426.jpg,Armillaria mellea,0.31219297647476196,0.22479404509067535,0.08739893138408661,True
665427.jpg,Armillaria mellea,0.33903586864471436,0.2230711281299591,0.11596474051475525,True
665630.jpg,Armillaria mellea,0.3063652813434601,0.22010529041290283,0.08625999093055725,True
665631.jpg,Armillaria mellea,0.31982752680778503,0.22520363330841064,0.09462389349937439,True
665632.jpg,Armillaria mellea,0.3278762102127075,0.22570988535881042,0.1021663248538971,True
666070.jpg,Armillaria mellea,0.3036231994628906,0.2371896207332611,0.06643357872962952,True
666108.jpg,Armillaria mellea,0.2948871850967407,0.2282678782939911,0.06661930680274963,True
666966.jpg,Armillaria mellea,0.31436917185783386,0.22846201062202454,0.08590716123580933,True
666967.jpg,Armillaria mellea,0.31712770462036133,0.23226206004619598,0.08486564457416534,True
666968.jpg,Armillaria mellea,0.3117130994796753,0.250760555267334,0.06095254421234131,True
666969.jpg,Armillaria mellea,0.32264047861099243,0.21495269238948822,0.10768778622150421,True
666970.jpg,Armillaria mellea,0.28015998005867004,0.2058475762605667,0.07431240379810333,True
666971.jpg,Armillaria mellea,0.31295567750930786,0.21574284136295319,0.09721283614635468,True
667004.jpg,Armillaria mellea,0.27679967880249023,0.19147859513759613,0.0853210836648941,True
667005.jpg,Armillaria mellea,0.2590140700340271,0.16983439028263092,0.08917967975139618,True
668465.jpg,Armillaria mellea,0.22855496406555176,0.2050352394580841,0.02351972460746765,False
668466.jpg,Armillaria mellea,0.2764137387275696,0.21812841296195984,0.05828532576560974,True
668520.jpg,Armillaria mellea,0.31729960441589355,0.21573209762573242,0.10156750679016113,True
668521.jpg,Armillaria mellea,0.3098928928375244,0.22425517439842224,0.08563771843910217,True
668782.jpg,Armillaria mellea,0.31395092606544495,0.22785457968711853,0.08609634637832642,True
668783.jpg,Armillaria mellea,0.3031352162361145,0.21804609894752502,0.08508911728858948,True
668784.jpg,Armillaria mellea,0.29771682620048523,0.21816733479499817,0.07954949140548706,True
668785.jpg,Armillaria mellea,0.31634852290153503,0.23563846945762634,0.08071005344390869,True
668786.jpg,Armillaria mellea,0.30074557662010193,0.23568479716777802,0.06506077945232391,True
668787.jpg,Armillaria mellea,0.2978145480155945,0.21951496601104736,0.07829958200454712,True
668788.jpg,Armillaria mellea,0.295086145401001,0.21918563544750214,0.07590050995349884,True
668789.jpg,Armillaria mellea,0.321039080619812,0.23713453114032745,0.08390454947948456,True
668790.jpg,Armillaria mellea,0.24647156894207,0.1965227872133255,0.04994878172874451,True
668794.jpg,Armillaria mellea,0.24647152423858643,0.1965228021144867,0.04994872212409973,True
669554.jpg,Armillaria mellea,0.3050031065940857,0.24803286790847778,0.05697023868560791,True
669556.jpg,Armillaria mellea,0.3217260539531708,0.211509108543396,0.11021694540977478,True
669560.jpg,Armillaria mellea,0.2808690369129181,0.23474153876304626,0.046127498149871826,True
669692.jpg,Armillaria mellea,0.31078919768333435,0.22511710226535797,0.08567209541797638,True
669693.jpg,Armillaria mellea,0.30429744720458984,0.22377067804336548,0.08052676916122437,True
669694.jpg,Armillaria mellea,0.32353657484054565,0.22717373073101044,0.09636284410953522,True
669889.jpg,Armillaria mellea,0.30671489238739014,0.22460871934890747,0.08210617303848267,True
669900.jpg,Armillaria mellea,0.3221677541732788,0.24878141283988953,0.07338634133338928,True
669901.jpg,Armillaria mellea,0.3124849200248718,0.2247544825077057,0.08773043751716614,True
669902.jpg,Armillaria mellea,0.31708526611328125,0.23138436675071716,0.08570089936256409,True
669903.jpg,Armillaria mellea,0.3025643229484558,0.2068394422531128,0.09572488069534302,True
670012.jpg,Armillaria mellea,0.31581127643585205,0.19832588732242584,0.11748538911342621,True
670013.jpg,Armillaria mellea,0.3259810209274292,0.20287498831748962,0.12310603260993958,True
670014.jpg,Armillaria mellea,0.3202614188194275,0.20852521061897278,0.11173620820045471,True
670023.jpg,Armillaria mellea,0.3239811658859253,0.24088996648788452,0.08309119939804077,True
670024.jpg,Armillaria mellea,0.3087805211544037,0.242533341050148,0.06624718010425568,True
670025.jpg,Armillaria mellea,0.31355905532836914,0.22487801313400269,0.08868104219436646,True
670026.jpg,Armillaria mellea,0.3171793222427368,0.2325250804424286,0.08465424180030823,True
670027.jpg,Armillaria mellea,0.3468499779701233,0.23763561248779297,0.10921436548233032,True
670028.jpg,Armillaria mellea,0.34884846210479736,0.21951338648796082,0.12933507561683655,True
670200.jpg,Armillaria mellea,0.3283655345439911,0.22479209303855896,0.10357344150543213,True
670201.jpg,Armillaria mellea,0.32715222239494324,0.22593910992145538,0.10121311247348785,True
670202.jpg,Armillaria mellea,0.3166613280773163,0.22859306633472443,0.08806826174259186,True
670577.jpg,Armillaria mellea,0.29660606384277344,0.2296983003616333,0.06690776348114014,True
670578.jpg,Armillaria mellea,0.28942781686782837,0.227064311504364,0.062363505363464355,True
670739.jpg,Armillaria mellea,0.3242546319961548,0.22015157341957092,0.10410305857658386,True
670740.jpg,Armillaria mellea,0.31770604848861694,0.21149060130119324,0.1062154471874237,True
670741.jpg,Armillaria mellea,0.3270857334136963,0.19860996305942535,0.12847577035427094,True
670742.jpg,Armillaria mellea,0.33424997329711914,0.20654082298278809,0.12770915031433105,True
671012.jpg,Armillaria mellea,0.2625267207622528,0.22174745798110962,0.04077926278114319,True
671013.jpg,Armillaria mellea,0.28683310747146606,0.2096770852804184,0.07715602219104767,True
671014.jpg,Armillaria mellea,0.31614813208580017,0.23970115184783936,0.07644698023796082,True
671015.jpg,Armillaria mellea,0.3042868375778198,0.23428130149841309,0.07000553607940674,True
671016.jpg,Armillaria mellea,0.30058151483535767,0.22280970215797424,0.07777181267738342,True
671017.jpg,Armillaria mellea,0.2927200496196747,0.23347511887550354,0.05924493074417114,True
671018.jpg,Armillaria mellea,0.297421395778656,0.22232025861740112,0.07510113716125488,True
671027.jpg,Armillaria mellea,0.3257409930229187,0.23929175734519958,0.08644923567771912,True
671028.jpg,Armillaria mellea,0.3320689797401428,0.23770080506801605,0.09436817467212677,True
671030.jpg,Armillaria mellea,0.32073402404785156,0.24216505885124207,0.0785689651966095,True
671967.jpg,Armillaria mellea,0.3098621070384979,0.22642578184604645,0.08343632519245148,True
672618.jpg,Armillaria mellea,0.2909311354160309,0.22820480167865753,0.06272633373737335,True
672619.jpg,Armillaria mellea,0.2837507724761963,0.23299913108348846,0.050751641392707825,True
672620.jpg,Armillaria mellea,0.3214360177516937,0.2356754094362259,0.08576060831546783,True
672621.jpg,Armillaria mellea,0.2834206223487854,0.2281271070241928,0.05529351532459259,True
672622.jpg,Armillaria mellea,0.2962406277656555,0.25806528329849243,0.038175344467163086,True
673825.jpg,Armillaria mellea,0.3127850294113159,0.22540749609470367,0.08737753331661224,True
673833.jpg,Armillaria mellea,0.3160609006881714,0.23433160781860352,0.08172929286956787,True
673834.jpg,Armillaria mellea,0.3285580575466156,0.22871854901313782,0.09983950853347778,True
673835.jpg,Armillaria mellea,0.30896222591400146,0.24860110878944397,0.060361117124557495,True
674575.jpg,Armillaria mellea,0.285054087638855,0.23812192678451538,0.0469321608543396,True
674576.jpg,Armillaria mellea,0.30552035570144653,0.2344408929347992,0.07107946276664734,True
674992.jpg,Armillaria mellea,0.32162585854530334,0.19729959964752197,0.12432625889778137,True
674993.jpg,Armillaria mellea,0.2592676877975464,0.23173102736473083,0.027536660432815552,False
674994.jpg,Armillaria mellea,0.31055498123168945,0.21109752357006073,0.09945745766162872,True
674996.jpg,Armillaria mellea,0.2859076261520386,0.19270576536655426,0.09320186078548431,True
675215.jpg,Armillaria mellea,0.3081422448158264,0.2333248108625412,0.07481743395328522,True
675891.jpg,Armillaria mellea,0.3046882748603821,0.2192324995994568,0.08545577526092529,True
676851.jpg,Armillaria mellea,0.3099792003631592,0.23773156106472015,0.07224763929843903,True
676853.jpg,Armillaria mellea,0.29964232444763184,0.23901289701461792,0.060629427433013916,True
676854.jpg,Armillaria mellea,0.31993138790130615,0.22700117528438568,0.09293021261692047,True
676855.jpg,Armillaria mellea,0.30522340536117554,0.21761883795261383,0.0876045674085617,True
676937.jpg,Armillaria mellea,0.3543822765350342,0.25837939977645874,0.09600287675857544,True
676938.jpg,Armillaria mellea,0.33971813321113586,0.2372491955757141,0.10246893763542175,True
676939.jpg,Armillaria mellea,0.32752954959869385,0.2372768521308899,0.09025269746780396,True
677208.jpg,Armillaria mellea,0.3137362599372864,0.2254176139831543,0.08831864595413208,True
677209.jpg,Armillaria mellea,0.3034546971321106,0.2180732786655426,0.085381418466568,True
677210.jpg,Armillaria mellea,0.3079204559326172,0.18091264367103577,0.12700781226158142,True
677211.jpg,Armillaria mellea,0.3243916630744934,0.2579340934753418,0.06645756959915161,True
677212.jpg,Armillaria mellea,0.3011294901371002,0.21056130528450012,0.0905681848526001,True
683726.jpg,Armillaria mellea,0.2572730779647827,0.1849689483642578,0.0723041296005249,True
683727.jpg,Armillaria mellea,0.25217097997665405,0.20038466155529022,0.05178631842136383,True
683728.jpg,Armillaria mellea,0.2667469084262848,0.18909786641597748,0.07764904201030731,True
683729.jpg,Armillaria mellea,0.267372727394104,0.20404133200645447,0.06333139538764954,True
683730.jpg,Armillaria mellea,0.3089250326156616,0.2239476442337036,0.08497738838195801,True
683738.jpg,Armillaria mellea,0.2925240993499756,0.204645574092865,0.0878785252571106,True
683739.jpg,Armillaria mellea,0.2667469084262848,0.18909786641597748,0.07764904201030731,True
683740.jpg,Armillaria mellea,0.31494730710983276,0.21816399693489075,0.09678331017494202,True
683741.jpg,Armillaria mellea,0.24276603758335114,0.19986364245414734,0.042902395129203796,True
688404.jpg,Armillaria mellea,0.2954368591308594,0.23235301673412323,0.06308384239673615,True
688405.jpg,Armillaria mellea,0.3168620467185974,0.22464138269424438,0.09222066402435303,True
688406.jpg,Armillaria mellea,0.312188982963562,0.23056456446647644,0.08162441849708557,True
689038.jpg,Armillaria mellea,0.29783523082733154,0.2539677619934082,0.04386746883392334,True
689039.jpg,Armillaria mellea,0.2482263445854187,0.23764367401599884,0.01058267056941986,False
689040.jpg,Armillaria mellea,0.32630008459091187,0.26289087533950806,0.06340920925140381,True
689041.jpg,Armillaria mellea,0.30844613909721375,0.2207159847021103,0.08773015439510345,True
689042.jpg,Armillaria mellea,0.30685093998908997,0.22154507040977478,0.08530586957931519,True
689043.jpg,Armillaria mellea,0.27469271421432495,0.20066867768764496,0.07402403652667999,True
695184.jpg,Armillaria mellea,0.306789755821228,0.23048019409179688,0.07630956172943115,True
71390.jpg,Armillaria mellea,0.30056923627853394,0.22668512165546417,0.07388411462306976,True
73241.jpg,Armillaria mellea,0.3200777769088745,0.23079133033752441,0.0892864465713501,True
73242.jpg,Armillaria mellea,0.3311551809310913,0.23876917362213135,0.09238600730895996,True
73243.jpg,Armillaria mellea,0.3372915983200073,0.24689176678657532,0.090399831533432,True
73244.jpg,Armillaria mellea,0.32671815156936646,0.21649853885173798,0.11021961271762848,True
73245.jpg,Armillaria mellea,0.3155728280544281,0.20013293623924255,0.11543989181518555,True
73246.jpg,Armillaria mellea,0.33592408895492554,0.21537983417510986,0.12054425477981567,True
73247.jpg,Armillaria mellea,0.32706937193870544,0.22091449797153473,0.10615487396717072,True
73248.jpg,Armillaria mellea,0.24974925816059113,0.20160412788391113,0.04814513027667999,True
73249.jpg,Armillaria mellea,0.1988305151462555,0.20804545283317566,-0.009214937686920166,False
76540.jpg,Armillaria mellea,0.3096417188644409,0.244325190782547,0.06531652808189392,True
76541.jpg,Armillaria mellea,0.23545873165130615,0.18692153692245483,0.04853719472885132,True
76542.jpg,Armillaria mellea,0.30399852991104126,0.22447997331619263,0.07951855659484863,True
76543.jpg,Armillaria mellea,0.3179177939891815,0.24255773425102234,0.07536005973815918,True
7721.jpg,Armillaria mellea,0.2594015300273895,0.20281271636486053,0.05658881366252899,True
7722.jpg,Armillaria mellea,0.3167435824871063,0.22746208310127258,0.08928149938583374,True
7723.jpg,Armillaria mellea,0.32515713572502136,0.2191668450832367,0.10599029064178467,True
7724.jpg,Armillaria mellea,0.3113042712211609,0.20066386461257935,0.11064040660858154,True
7725.jpg,Armillaria mellea,0.3193841278553009,0.2185346782207489,0.100849449634552,True
86067.jpg,Armillaria mellea,0.3022504448890686,0.23033176362514496,0.07191868126392365,True
86068.jpg,Armillaria mellea,0.294455349445343,0.24560850858688354,0.04884684085845947,True
86069.jpg,Armillaria mellea,0.30622223019599915,0.23362740874290466,0.07259482145309448,True
8664.jpg,Armillaria mellea,0.2840172052383423,0.25949805974960327,0.024519145488739014,False
8665.jpg,Armillaria mellea,0.3075784146785736,0.24196386337280273,0.06561455130577087,True
8666.jpg,Armillaria mellea,0.29461807012557983,0.218694806098938,0.07592326402664185,True
8667.jpg,Armillaria mellea,0.3019934296607971,0.22764715552330017,0.07434627413749695,True
86812.jpg,Armillaria mellea,0.2935238182544708,0.22449219226837158,0.06903162598609924,True
86813.jpg,Armillaria mellea,0.2280503660440445,0.21058210730552673,0.01746825873851776,False
86814.jpg,Armillaria mellea,0.34274500608444214,0.22699300944805145,0.11575199663639069,True
9134.jpg,Armillaria mellea,0.2994135618209839,0.2361554503440857,0.0632581114768982,True
